port_type,port_name,count
origin,Riga - 27 lds. deals,1
origin,Rotterdam 640 bdls. wood hoops,1
origin,Dumfries,1
origin,"Fredrikshald - 38,094 pcs. fir",1
origin,"Gothenburg - 20,571 pit-props",1
origin,"Fredrikshald - 14,045 pit-props",1
origin,Gothenburg-qty. battens,1
origin,"Rafso - 41,705 props",1
origin,"Drontheim - 15,215 battens",1
origin,Christiansand-full and complete cargo props and round timber,1
origin,Ida,1
origin,Warborg,1
origin,Rawa,1
origin,Freyer @ Memel,1
origin,Kimouski,1
origin,Fredriksval,1
origin,Krasko,1
origin,Port Louise,1
origin,Fredshamn,1
origin,"Gothenburg-quantity props, boards, staves, and sleepers",1
origin,Vessels in port April 1st.,1
origin,"St. John, N.B., 24,414 deals and ends",1
origin,"Matane, Canada",1
origin,"Gothenburg - 41,286 pit-props",1
origin,"J. Deeley & Co. ; 6,500 bdls. laths",1
origin,"Cronstadt - 1,267 lds. deals",1
origin,Vanevik,1
origin,Drago,1
origin,P. N. McPherson & Co. ; 2 lds. firewood,1
origin,St. Petersburg (s),1
origin,"Quebec - 80 pcs. hewn oak, 586 pcs. hewn fir, 1,255 deals, 46 lds. lathwood",1
origin,Hans Erichsen & Co.; 241 telegraph poles,1
origin,"Christinestad - 32,644 pit-props",1
origin,Asbacks,1
origin,Njutanger,1
origin,"H. Smith & Co.; 1,000 bdls. laths",1
origin,"Archangel - 7,542 deals and batten ends",1
origin,"1,500 staves",1
origin,"Dunn, & Co.; 10,297 deals",1
origin,Bisor,1
origin,Porsoget,1
origin,Nuevitas (Cuba),1
origin,Brettesnoes,1
origin,"Riga - 464 pcs. timber, 731 deals, 4 fms. lathwood",1
origin,Darien Ga,1
origin,"New York 4,000 staves",1
origin,Montreal-qty. deals and boards,1
origin,Bergsviken,1
origin,Oimbri[?]hamn,1
origin,"G. Bradley & Co.; 8,891 pcs. tram sleepers, 45,498 pit sleepers",1
origin,Szarson,1
origin,Macane,1
origin,Montreal-qty. deals and ends,1
origin,Saguenay-qty. deals and ends,1
origin,"Newfoundland-qty. deals, batten ends, 7,000 staves",1
origin,Fredrikstad-qty. deals,1
origin,St. Petersburg-qty. deals,1
origin,"Riga-qty. deals and deal ends, 4 fms. fir firewood",1
origin,"Ljusne-qty. deals and boards, 9 fms. firewood",1
origin,"845 pcs. hewn fir, 629 bat-tens",1
origin,"Wikshald - 50,645 pit-props",1
origin,Wright & Co.; 300 pcs. oak lumber,1
origin,Monroe,1
origin,"Clark, Dobson, & Co. ; 2,915 pcs. oak",1
origin,Bordeaux and Nantes,1
origin,"Boyson; 10 1/2 stds. flooring, 63 cases box boards",1
origin,Philadelphia and Halifax,1
origin,"Riga 25,466 pcs. lathwood",1
origin,Pyterlak,1
origin,Risoer 247 lds. props,1
origin,Hanssen,1
origin,Sherbrook,1
origin,Hjalmar,1
origin,Norrland (s),1
origin,Fredrik Wilhelm,1
origin,"Mandal 3,168 pcs. mining timber, 813 props",1
origin,"Onega 26,012 deals",1
origin,"Gefle 42,519 deals",1
origin,"Rafso 39,916 deals and battens",1
origin,Hudiksvall-qty. hewn firewood,1
origin,"New York 342 pcs. wood, 28 logs",1
origin,"Kopmanholmen - 9,884 battens",1
origin,Onen,1
origin,Hadoen,1
origin,Lofnas,1
origin,Bergsund,1
origin,"Gothenburg-qty. deals, battens, and mining timber",1
origin,Helsingborg and Bjorneborg,1
origin,"Watson & Todd; 3,386 pcs. deals",1
origin,Watson & Todd; 377 pcs. deals,1
origin,Neuvelle,1
origin,"Horsley, Smith, & Co.; 900 bdls. laths",1
origin,"Riga 942 pcs. timber, 16 lms. lathwood",1
origin,Crorstadt,1
origin,"Riga 512 pcs. hewn fir, 15 lds. lathwood",1
origin,Wandevik,1
origin,"Uleaborg - 9,097 deals, ends, and battens",1
origin,St. Nazarre,1
origin,"Arno - 15,630 battens, deals, and boards",1
origin,"Dantzic - 120 ends, 2,682 deals",1
origin,"Drammen;- 10,514 crowntrees",1
origin,"Stocka 25,752 fir deals, battens, and boards",1
origin,"Borga 32,583 boards, 90,275 fir staves",1
origin,"Stugsund 33,763 deals and boards",1
origin,Christiania 680 lds. hewn fir,1
origin,"Falkenberg 3,110 pit props",1
origin,New York 975 pcs. lumber,1
origin,"Williams & Davies ; 3,356 pine deals",1
origin,Uleabo'g,1
origin,Fredrikstad- 53 stds. boards,1
origin,"J. Keen ; 4,709 pcs. lathwood",1
origin,Pahargan (s),1
origin,"G. Becke & Sim ; 331 stds. flooring, 81 fms. firewood",1
origin,"Gothenburg 12 cs. joinery, 6 bdls. mouldings",1
origin,Port Natal,1
origin,Drummuir,1
origin,"New York 1,725 Canada butts",1
origin,"Gothenburg- 34,358 boards - With, Webster, & Co. ; 408 pcs. timber, 4,698 props, 1,201 pcs., 414 doz. deals and battens, 257 doz. deals",1
origin,New York 709 bdls. staves,1
origin,"Brown, Toogood, & Co. ; 2,331 deals",1
origin,Rochehon,1
origin,Faenerhaur,1
origin,Sarnas,1
origin,Forman,1
origin,Carl Petter - Archangel,1
origin,Tadansoe,1
origin,Vestervik,1
origin,"Hull - Portland - 35,721 pcs. spoolwood, 647 spruce deals",1
origin,Quebec and Three Rivers,1
origin,Boston and Halifax,1
origin,Djupevik,1
origin,Ulfsberg,1
origin,W. Briggs & Son; 982 lds. hewn fir,1
origin,Elma,1
origin,Bergsvara,1
origin,Sandetjord,1
origin,R. Hamilton & Co. ; 25 logs oak,1
origin,"J. Kennedy & Co. ; 18 walnut logs, 7,143 pcs. oak lumber",1
origin,Christiania 321 lds pit props,1
origin,Slimman & Robertson; 300 lathwood,1
origin,"Monteath, Carlson & Co.; 3,000 bdls. staves, 60 bdls. wood pulp",1
origin,"Portland, Me. U.S.A.",1
origin,"Gothenburg-qty. props, sleepers, and crowntrees",1
origin,90 lds. pitwood,1
origin,"19,967 props",1
origin,Aarhuus and Fredrikshavn,1
origin,Odense and Fredrikshavn,1
origin,Borgen,1
origin,"Christiansund- 1,902 pcs. mining timber, 927 props",1
origin,"Gothenburg-quantity pit-props, deals, battens, boards, and sleepers",1
origin,"Gothenburg-quantity pit-props, birch props, and mining timber",1
origin,Eleonore,1
origin,Vilagarcia,1
origin,"Victor Nilson & Co. ; 3,372 props",1
origin,"Halifax, N.S. - 406 wooden doors, 107 bdls., 9 crts. mouldings, 1,223 pcs. lumber",1
origin,L. H. Dodge & Co. ; 17 pkgs. woodwork,1
origin,"New York 1,494 pcs., 23 bdls. wood",1
origin,Pt. Blair,1
origin,"B. F. Dowdeswell ; 155 pkgs. whitewood, 66 pkgs ash D. Witt & Palmer ; 3,299 pcs., 130 bdls. oak",1
origin,"Pensacola 1,277 pcs. sawn fir, 472 deals",1
origin,Morlaix 100 lds. pitwood,1
origin,Rotterdam 198 pcs. sawn unrated,1
origin,"Rotterdam 295 battens, 381 pkgs. sawn unrated",1
origin,"Lindsay & Hall ; 30,566 pit props",1
origin,"Christiania 5,532 pit props",1
origin,Parlamar,1
origin,"Drontheim, &c.",1
origin,"Port Royal, S C",1
origin,Haraldsby,1
origin,Domigo,1
origin,"Hillsboro, N B.",1
origin,"St John-deals, &c.",1
origin,Halmstad-timber,1
origin,Sundswall-planks,1
origin,Miramichi-timber,1
origin,Dungarvon,1
origin,Luarca,1
origin,Jeune Pauline,1
origin,W. India,1
origin,Cronstadt-dls,1
origin,Windau-timber,1
origin,"Gothenburg-pulp, props, deals",1
origin,"Doboy-pitch pine, &c.",1
origin,Holmstrand-pit props,1
origin,Svelvig-pit props,1
origin,Held-pit props,1
origin,Alfredsham-battens,1
origin,Gram-pit props,1
origin,Dram-lattens,1
origin,"Chatham, N. B.-deals",1
origin,Miramichi-spruce & pine,1
origin,Miramichi-spruce,1
origin,"Quebec-spruce, &c.",1
origin,Quebec-spruce deals,1
origin,Miramichi-deals & ends,1
origin,"Quebec-pine deals, &c.",1
origin,Stockasag-battens,1
origin,Sandviken-deals,1
origin,Nyhamn-dls. and btns.,1
origin,Moss-staves and pit props,1
origin,Soderhamn-btns,1
origin,Danzig-tim. and slprs.,1
origin,Riga-dls. btns. & ends,1
origin,Ornskjoldsvik-btns. and dls.,1
origin,Cronstadt-lthwd. & scntlngs.,1
origin,Stockasa-battens,1
origin,Holmstadt-battens and deals,1
origin,Stromna,1
origin,Tyedalen,1
origin,Lascombe,1
origin,Landgargen,1
origin,Brunne (Hernösand),1
origin,Laguna de Terminus,1
origin,Dalhousie N B.,1
origin,Sundsvaal,1
origin,"Brevig 18 hewn fir spars, 100 pairs dressed oars",1
origin,"Pataholm 27,587 birch and alder props",1
origin,"Monsteras 16,300 pit props",1
origin,Drammen-qty. birch props,1
origin,Colmar,1
origin,Brantevik,1
origin,"Wilson, Sons, & Co. ; 2,000 bdls. laths",1
origin,"Wilson, Sons, & Co. ; 29 cs. boards",1
origin,L. H. Carl,1
origin,Colonist,1
origin,Wistawarf-deals and battens,1
origin,"Drontheim - 5,190 pit-props",1
origin,Utansji,1
origin,Morant Bay,1
origin,San Domingo (s),1
origin,Douglas @ Danzig,1
origin,Thorny,1
origin,Carnac,1
origin,G. Moggie,1
origin,C. Calder & Co.; 6 lds. battens,1
origin,Biloxi,1
origin,Stokaviken and Gefle,1
origin,Königsberg,1
origin,"Broadbent & Gresham; 1,060 lds. deals, &c.",1
origin,Quebec N. York,1
origin,Cairns,1
origin,"12,120 props",1
origin,"3,204 pcs. hewn fir",1
origin,Skattenbones,1
origin,Nikskald,1
origin,Lake Winnipeg (s),1
origin,"1,897 hewn pitch pine deals, 606 pcs. hewn pitch pine, and 294 deals",1
origin,"Rotterdam 2,000 bdls. hoops",1
origin,"T. Mitchell; 4,887 maple blocks",1
origin,Lauvrig,1
origin,"Alne, Ornskjoldsvik",1
origin,Sundswall - 6 lds. firewood,1
origin,"Helsingfors - 7,847 birch squares, 6,878 battens",1
origin,"Helsingfors 11,330 deals and battens",1
origin,Heituan,1
origin,Morrisle,1
origin,Bernslepp,1
origin,Skutham,1
origin,Nyvick,1
origin,Pontorson,1
origin,"Musquash, N. B.",1
origin,City of Domingo,1
origin,"Quebec-quantity oak, elm, and deals",1
origin,San Pedro,1
origin,"Gothenburg-quantity mining timber, pit-props, birchwood, and oars",1
origin,Gebens,1
origin,Madsen,1
origin,Gothenburg-quantity pit-props and half-sleepers,1
origin,Fr. Laxa,1
origin,Gothenburg-quantity pit-props and wood,1
origin,"Porsgrund-quantity pit-props, pes. yellow pine",1
origin,Drammen-quantity pit-props,1
origin,"St. John, N.B.-quantity deals",1
origin,"J. A. Hope; 10 pcs. oak, 2,400 brl. staves",1
origin,New York-quantity pcs. oak scantlings,1
origin,Quebec-quantity timber,1
origin,"Caraquet, N.B.-quantity deals",1
origin,Fredrickstad-quantity deals,1
origin,Bjorneborg-quantity deals,1
origin,Riga-quantity deals,1
origin,Drobat,1
origin,Cortland,1
origin,"New Orleans 215 lds. hewn lumber unrated, 37 lds. hewn staves",1
origin,Laguna de Lerminos,1
origin,Olga,1
origin,Emanuel,1
origin,Freya (s),1
origin,Saga,1
origin,Syttende Mai,1
origin,Anne Margrethe,1
origin,Fugend,1
origin,Zouave,1
origin,Ivar,1
origin,Wanevik-8 lds. firewood,1
origin,Sandefjovd,1
origin,Statela,1
origin,653 lds. deals and battens,1
origin,Bordeaux – 800 lds. pitwood,1
origin,Arendal – 310 lds. hewn fir,1
origin,"Carlskrona – 9,442 pit-props",1
origin,"Oscarshamn – 15,257 pit-props",1
origin,"Cunningham, Shaw, & Co. ; 6,000 staves",1
origin,"Memel – 402 pcs. timber, 413 pcs. hewn oak, 9,645 oak staves",1
origin,D. Witt & Palmer ; 2 cars lumber,1
origin,75 lds. pitwood,1
origin,383 pine deals,1
origin,"4,962 sleeper blocks, 1,376 half-sleepers, T. B. & S. Batchelor & Co. Samerang @ Danzig,",1
origin,"Prof. Schneigend @ Porsgrund,",1
origin,"11,139 pcs. deals, 696 deal ends, 6,520 palings, Order. Ingleside @ New York,",1
origin,"701 pcs. deals, 247 1/2 doz. deals and battens, 103 pcs. short timber, James M'Lean & Co. Prince Charlie @ Rangoon,",1
origin,"5,982 pcs. birch props, Order. Marie @ Christiania,",1
origin,"Kotka 400 lds. deals, battens, and boards",1
origin,"Gothenburg - 7,255 pcs, 1 ld. boards, 38,706 battens, 785 spars",1
origin,"Laurvig 37,286 boards, 600 poles, 5,932 scantlings",1
origin,"Bic, Canada",1
origin,Sundswall - 107 fms. firewood,1
origin,Rosbras,1
origin,"McKenna & Co. ; 1,516 maple blocks",1
origin,"3,846 battens, 24,786 boards, Marshall & Atkinson. Avondale (s) @ Riga,",1
origin,"1,949 deals, Barkworth & Spaldin. Alfgar @ Wyburg,",1
origin,"23,311 battens and boards, J. Chapman & Co. Electra @ Ahlafors,",1
origin,"10,629 deals and battens, Hammersley. Venus @ Nyland,",1
origin,"29,549 deals, Bennetts & Co. Vaaren @ Wyburg,",1
origin,"177,500 pes. staves, J. Black & Co. Erik den 6tes Minde @ Memel.",1
origin,"8,540 deals and boards, J. Robson. Ragnhild @ Laurvig,",1
origin,"343 pcs. lathwood, Kennedys. 315 pcs. lathwood, Kennedys. pcs. pine props, Order. timber, 808 pcs. pit props, Scott. 113,008 pcs. staves, Scott. trees, 721 pcs. battens, Scott. feet staves, Wm. Southern. poles, 372 pcs. props, Order. pcs. pit props, Order. deals, battens, and boards, Order. 859 spars, 4 balks timber, Carrs, & Co. Normanden @ Bjorneborg,",1
origin,"16,413 pcs. deals, Countess of Minto @ Quebec,",1
origin,"12,858 pcs. kauri",1
origin,Memel - 345 lds. oak staves,1
origin,Halmstad 90 lds. pit props,1
origin,Frederikshaven,1
origin,Johannendal,1
origin,Rogenwalde,1
origin,Ranvick,1
origin,Tapia,1
origin,Bordeaux - 190 lds. hewn fir,1
origin,"Fredrikshald - 9,317 pit-props",1
origin,"Stromnas - 7,662 pcs. sawn fir",1
origin,Burholmen,1
origin,"1,050 lds. pitwood",1
origin,130 lds. pitwood,1
origin,399 lds. sawn fir,1
origin,725 lds hewn fir,1
origin,150 tons boxwood,1
origin,334 lds. pitprops,1
origin,105 lds. hewn fir,1
origin,240 lds. hewn fir,1
origin,85 lds. hewn fir,1
origin,Mont eal,1
origin,Pensacola Fla,1
origin,"A. Trump; 9,990 staves",1
origin,Barce'ona,1
origin,27 logs mahogany; from E'oby,1
origin,Hatton & Cookson; from Rio del Rey,1
origin,"W. C. Africa, from Axim",1
origin,"3,752 oars",1
origin,Altu,1
origin,Blan[?]aholm,1
origin,Gothenburg 525 bdls blocks,1
origin,San Francisco 30 lds. sawn fir,1
origin,"27,410 pcs. sawn fir",1
origin,Memel - (Additional entry),1
origin,"H. Hunt; 1,390 bdls. case boards",1
origin,"Tagart, Beaton & Co.; 81 fms. firewood",1
origin,"89,089 pcs. lathwood",1
origin,"18,007 fir sleepers",1
origin,"Archangel 45,342 deals",1
origin,"Northpoint, N.S.",1
origin,"36,660 pcs. sawn fir",1
origin,Abgorn,1
origin,"Gefle 41,615 deals, battens, and boards",1
origin,"80,640 deals, &c.",1
origin,Nordmaling 53½ fms. deal ends,1
origin,"Kotka 75 fms. props, 10 fms. firewood, 25,461 bdls. birch squares, 47,377 deals",1
origin,"Riga 4,794 deals, 2,506 pit props, 10 575 pcs. lathwood, 2,500 sleepers, 383 rickers",1
origin,160 bdls. hoops,1
origin,"Christiania 1 000 poles, 806 bdls. boards Wilson, Sons, & Co., 8,296 props, 1,324 pcs. wood",1
origin,Montreal-quantity of dunnage wood,1
origin,"Gothenburg-quantity of staves and headings, sleepers, mining timber, pit-props, deals battens, and boards",1
origin,"G. Pyman & Co.; 2,100 props",1
origin,Dragerce,1
origin,Queen (s) Gothenburg,1
origin,Riga & Narva,1
origin,Fredrickstad 210 lds. battens,1
origin,Wiedao,1
origin,Dalhousie 690 lds. deals,1
origin,St. P.ter-burg,1
origin,Mont-eal,1
origin,Sundswa'l 176 fms. firewood,1
origin,"Piteville 101,672 deals",1
origin,Mobile 2 082 pcs. timber,1
origin,Astacka,1
origin,Axmavik Bruk,1
origin,"Gothenburg 37 cs, 795 bdls. boards",1
origin,"Foy, Morgan, & Co. ; 5,000 chts. oak, from Cronstadt",1
origin,Carlik,1
origin,Calsaker,1
origin,Ulebola,1
origin,Kotka 230 fms. firewood,1
origin,"Archangel - 4,896 deals",1
origin,Ramno,1
origin,Archangel and Kemi,1
origin,Tannins,1
origin,Ship Liland,1
origin,Lihan,1
origin,Danzig 374 lds. hewn fir,1
origin,Hennebont 250 lds. pitwood,1
origin,Tredestrand 80 stds. deals and battens,1
origin,Eafso,1
origin,"Hallsta 667 lds. deals, &c.",1
origin,Kalmar 350 lds battens,1
origin,"Helsingfors - 7,706 deals and battens",1
origin,Sod rhamn,1
origin,Bullsta[?],1
origin,Drammen-cargo floor boards,1
origin,Stenviker,1
origin,Gefle 113,1
origin,"F. Haigh ; 2,000 bdls. laths",1
origin,"Boston - 5,400 staves, 500 bdls. shooks",1
origin,220 lds. hewn fir,1
origin,Puerto Cortes-mahog.,1
origin,"Oak Bay-deals, &c.",1
origin,Ytlersfors-deals,1
origin,"Quebec-sleepers, deals",1
origin,Santa Ana-mah.,1
origin,"Cronstadt-sleepers, lthwd",1
origin,"Vancouver I.-tim., spars",1
origin,"Chatham-deals and ends, &c.",1
origin,"Quebec-deals,",1
origin,Metis-deals and ends,1
origin,Soderhamn-dls,1
origin,"Uleaborg-dls, &c.",1
origin,"North Sydney-deals, &c.",1
origin,Nykoping-dls. &c,1
origin,"Ex ""Glad Tidings,"" 506 blds. mouldings, 1,500 no. 55 bdls. doors",1
origin,"G'burg-doors, laths",1
origin,"Pitea-spars, battens",1
origin,"Skutskar-staves, boards",1
origin,"Quebec-deals, timber",1
origin,Halmstad-bds.,1
origin,"Dalhousie-birch, deals",1
origin,"Dalhousie-deals, fir sawn",1
origin,"Quebec-oak, fir hewn",1
origin,P'nsacola-pitch pine,1
origin,"G'burg-laths, deals",1
origin,"Wifsta Warf-deals, &c.",1
origin,"Porsgrund-tim., props, &c",1
origin,"Nyhamn-deals, battens, and boards",1
origin,"Krageroe-telegraph poles, props, sleepers",1
origin,"Arendal-mining timber, props",1
origin,"Nyhamn-deals, bds.",1
origin,Skonvik-deals and ends,1
origin,Danzic-oak staves,1
origin,"Lyngoer-min. timber, props",1
origin,"Laurvig-min. timber, &c.",1
origin,"Asbacka-deals, bttns., &c.",1
origin,Soon-props,1
origin,Kramfors-deals and battens,1
origin,Gothenburg-props and laths,1
origin,Saltkallan-pit props,1
origin,Porsgrun-pit props,1
origin,Brevig-pit props,1
origin,Holmestrand-pit props & timber,1
origin,Brevig-sawnablea-props,1
origin,Tillinge-pit props,1
origin,Holmsund-dls. and battens,1
origin,Soderhamn-staves and battens,1
origin,Arno-deals and battens,1
origin,"Xiania-sand-props, &c.",1
origin,"Arendal-mining tim., &c.",1
origin,"Arno-deals, battens, &c.",1
origin,Christiania-sand-staves,1
origin,Arno-deals,1
origin,Cronstadt-deals and deal ends,1
origin,Bjorneborg-deals and battens,1
origin,Christiania-staves,1
origin,Gothenburg-pit props and sleepers,1
origin,Hudiksvall-deals and battens,1
origin,Memel-boards and staves,1
origin,Hernosand-deals and battens,1
origin,Laurvig-props and sleepers,1
origin,Gamlastadt-planks and bttns.,1
origin,"Nyvik-boards, battens, &c.",1
origin,Laurvig-sleeprs.,1
origin,"Hudiksvall-deals, &c",1
origin,Hudiksvall-deals & ends,1
origin,Archangel-deals & ends,1
origin,St. John-deals & ends,1
origin,Nyborg-deals,1
origin,W. J. Robinson; 25 pcs. wood,1
origin,Middelfart,1
origin,"St. John's, N.F.-quantity stowwood",1
origin,Ytterafors,1
origin,Skeppvik,1
origin,"Cronstadt 2,890 pcs. lath-wood, 2,580 rickers",1
origin,St. Lawrence,1
origin,"Wifstawarf - 130 stds. deals, battens, &c.",1
origin,Tvedestrand - 340 lds. mining timber,1
origin,Leroy,1
origin,Cronen,1
origin,Hosnas,1
origin,"Churchill & Sim ; 1,860 bdls. staves, 617 bdls. hoops",1
origin,Margretha,1
origin,"Gothenburg-quantity deals, battens, and boards, quantity pit-props",1
origin,"P. Osbeck ; quantity pit-props, poles, battens, and deals",1
origin,Soo,1
origin,Stanbo,1
origin,"Wilson ; 1,354 pcs. birch",1
origin,"Mitchell ; 1,800 staves",1
origin,Gothenburg - 334 pkgs. joinery,1
origin,"St. John, NF.",1
origin,"Bergen - 4,200 birch billets",1
origin,"Grand Bay, Saguenay 1,217 lds. [?]ch spoolwood J. & P. Coats; 120 [?]ce deals",1
origin,Cronstadt 2 001 lds. deals and battens. 121 lds. firewood,1
origin,"F. A. Lightbody; 7,960 deals and ends",1
origin,"Economy, N.B.",1
origin,Revel,1
origin,Karenhdel,1
origin,"Brownlee & Co.; 20,440 bdls. dry birch spools",1
origin,Goteborg (s),1
origin,Princesses,1
origin,Redon & Marie,1
origin,Nora,1
origin,J. Lancaster ; 115 lds. sawn fir,1
origin,"Gefle 16,392 boards and battens",1
origin,"Halifax 78,000 deal ends",1
origin,Newfoundland-qty. dunnage wood,1
origin,Bordeaux 920 lds. hewn fir,1
origin,Bordeaux 700 lds. hewn fir,1
origin,Auray 230 lds. pit props,1
origin,"Uddevalla 27,918 pit props",1
origin,"Riga 9,801 fir sleepers",1
origin,Bordeaux 1 000 lds. pitwood,1
origin,"Calmar 6,487 props",1
origin,Kotka 4 lds. firewood,1
origin,"W. D. Coxon ; 16,304 props, 23,157 sleepers",1
origin,"Pernoviken 6,247 bdls. birch squares, 110 lds. firewood",1
origin,"Konigsberg 21,536 alder props",1
origin,T. Barra-clough; 500 bdls. laths,1
origin,Bennett,1
origin,Nordmaling 10 lds. firewood,1
